CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
824,0.36534227,45563.544450,Moderate Republican,Good,Very good,Good,Poor,Fair,A little,Sometimes,Moderate,4,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,Very often,Often,Often,Satisfied,Stayed the same,Average,Neither agree nor disagree,No children,Not too happy,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,,,No,,,Yes,Yes,,Yes,,,,No,,,Yes,Yes,Yes,No,No,Occasionally,Only a few,Yes,Yes,Yes,"No, I receive no pay",Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,I decided,,,Not sure,No,No,Yes,No,No,No,Agree,Strongly agree,Agree,Strongly agree,24JUN20:00:59:42,24JUN20:15:51:11,9,Web Interview,English,Smartphone,Male,45-59,45-54,Some college,Divorced,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,Landline telephone only,1,0,0,0,0,1,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",40 to 59,Not Hotspot
825,1.23653337,154213.86380,Moderate Democrat,Good,Fair,Very good,Good,Very good,Mostly,Sometimes,Moderate,3,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Almost never,Very often,Sometimes,Never,Never,Sometimes,Rarely,Satisfied,Stayed the same,Average,Somewhat disagree,Somewhat worse,Pretty happy,No,SKIPPED ON WEB,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,,,,,Yes,,,Yes,,,,,,,No,Yes,Yes,No,No,Occasionally,None,No,No,No,SKIPPED ON WEB,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,Yes,No,No,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,23JUN20:08:52:35,23JUN20:09:11:03,20,Web Interview,English,Desktop,Female,60+,65-74,HS graduate or equivalent,Married,Not working - retired,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,2,0,0,0,0,2,"$40,000 to under $50,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
826,0.25397350,31674.223570,Lean Republican,Good,Fair,Good,Poor,Fair,Mostly,Sometimes,Mild,2,Yes,No,No,Yes,No,Yes,No,No,No,No,Very often,Fairly often,Sometimes,Sometimes,Very often,Very often,Sometimes,More or less satisfied,Stayed the same,Below average,Somewhat disagree,No children,Not too happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Often,None,Yes,No,No,"Yes, I receive partial pay",Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,Both,,,Both,,,I decided,,,Yes,No,No,No,Yes,No,Yes,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,22JUN20:11:08:44,22JUN20:11:31:51,23,Web Interview,English,Desktop,Male,60+,55-64,Some college,Divorced,Working - as a paid employee,West,Pacific,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",60 to 64,Hotspot
827,1.01873581,127051.31100,Lean Democrat,Good,Fair,Very good,Good,Good,Completely,Sometimes,Moderate,1,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Sometimes,Fairly often,Sometimes,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Worse,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,,,No,Yes,No,,Yes,,,,,,,,,Yes,Yes,No,No,No,Often,None,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Strongly agree,Agree,Agree,Agree,22JUN20:21:26:05,22JUN20:21:34:29,9,Web Interview,English,Desktop,Male,45-59,55-64,BA or above,Married,Working - as a paid employee,South,East South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,Not Hotspot
828,0.77061469,96106.963780,Lean Democrat,Very good,Good,Good,Fair,Fair,Mostly,Always,Moderate,7,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Fairly often,Almost never,Sometimes,Sometimes,Sometimes,Very often,Sometimes,More or less satisfied,Stayed the same,Above average,Somewhat agree,Somewhat better,Not too happy,Yes,SKIPPED ON WEB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Occasionally,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Provider decided,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUN20:15:35:08,22JUN20:22:59:35,72,Web Interview,English,Desktop,Female,60+,65-74,Some college,Married,Not working - retired,Northeast,New England,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,"Have a landline, but mostly use cellphone",4,0,0,0,0,4,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Hotspot
829,0.78552559,97966.572950,Don't Lean/Independent/None,Excellent,Very good,Very good,Very good,Very good,Mostly,Never,Mild,5,No,No,Yes,No,Yes,No,No,No,Yes,No,Never,Very often,Very often,Never,Rarely,Sometimes,Never,Satisfied,Better,Above average,Strongly agree,About the same,Very happy,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,,,,,,,,,Yes,Yes,,,Yes,No,Yes,No,Yes,Yes,Yes,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,,,,,,,Provider decided,Provider decided,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Agree,23JUN20:17:59:09,23JUN20:18:09:44,11,Web Interview,English,Desktop,Female,60+,65-74,Some college,Married,Not working - retired,Midwest,East North Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",3,0,0,0,0,1,"$100,000 to under $150,000",Some college,"$100,000 or more",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
830,1.06623880,132975.63000,Don't Lean/Independent/None,Poor,Fair,Fair,Poor,Fair,Moderately,Often,Moderate,5,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Sometimes,Very often,Almost never,Fairly often,Rarely,Often,Sometimes,Not at all satisfied,Worse,Average,Strongly agree,Much better,Not too happy,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,Yes,Yes,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,Yes,No,No,Agree,Strongly agree,Agree,Strongly agree,22JUN20:19:17:07,22JUN20:19:32:11,15,Web Interview,English,Smartphone,Female,30-44,25-34,No HS diploma,Married,Not working - disabled,West,Pacific,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A mobile home or trailer,Cellphone only,4,0,0,2,0,2,"$75,000 to under $100,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,Not Hotspot
832,0.58083475,72438.620110,Strong Democrat,Very good,Very good,Very good,Excellent,Very good,Completely,Never,None,0 - No pain,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Never,Very often,Fairly often,Never,Never,Never,Never,More or less satisfied,Better,Average,Somewhat agree,No children,Not too happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Most of the time,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Strongly agree,28JUN20:13:59:05,28JUN20:14:13:09,14,Web Interview,English,Desktop,Male,45-59,55-64,Some college,Married,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,Hotspot
833,0.39481044,49238.657260,Moderate Republican,Very good,Good,Very good,Good,Good,Moderately,Sometimes,Mild,8,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Never,Very often,Very often,Almost never,Rarely,Rarely,Rarely,Satisfied,Better,Below average,Strongly agree,Much better,Pretty happy,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,No,,,,,,No,,,,,No,No,No,No,No,Rarely,None,No,No,No,"No, I receive no pay",No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,Yes,No,No,No,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,23JUN20:02:47:52,23JUN20:03:13:26,30,Web Interview,English,Tablet,Female,60+,75+,Some college,Married,Not working - disabled,Midwest,West North Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A mobile home or trailer,"Have cellphone, but mostly use landline",3,0,0,0,0,3,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
834,1.14593097,142914.41380,Moderate Democrat,Good,Good,Good,Good,Good,Mostly,Sometimes,Moderate,6,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Sometimes,Sometimes,Fairly often,Sometimes,Rarely,Rarely,Rarely,More or less satisfied,Worse,Average,Somewhat agree,Somewhat better,Pretty happy,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,Yes,,,Yes,Yes,,Yes,Yes,Yes,,,No,Yes,Yes,Yes,Yes,No,No,Often,Only a few,Yes,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Agree,Agree,Agree,22JUN20:15:30:42,22JUN20:15:43:41,13,Web Interview,English,Desktop,Male,45-59,55-64,HS graduate or equivalent,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,Not Hotspot
835,0.36179032,45120.563700,Moderate Republican,Very good,Very good,Very good,Very good,Very good,Completely,Never,Mild,3,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Almost never,Very often,Very often,Almost never,Never,Never,Never,More or less satisfied,Better,Below average,Somewhat agree,About the same,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,No,No,No,No,,,Yes,,,,,,Yes,Yes,No,Yes,No,Yes,Rarely,Only a few,No,No,Yes,"No, I receive no pay",No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,Provider decided,,,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Disagree,Agree,22JUN20:21:15:03,22JUN20:21:28:14,13,Web Interview,English,Smartphone,Male,45-59,45-54,Some college,Married,Working - as a paid employee,Midwest,West North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,4,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,Other,40 to 59,Not Hotspot
836,0.48618227,60634.066420,Moderate Republican,Good,Fair,Fair,Fair,Poor,Moderately,Sometimes,Moderate,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Almost never,Fairly often,Sometimes,Never,Never,Rarely,Never,Satisfied,Better,Average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,,,,,,Yes,Yes,,Yes,Yes,,,Yes,,Yes,No,No,Yes,No,No,Occasionally,Some,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,Yes,No,No,No,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,26JUN20:16:31:55,26JUN20:16:47:59,17,Web Interview,English,Smartphone,Male,60+,55-64,BA or above,Married,Working - as a paid employee,Midwest,East North Central,Non-Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,Not Hotspot
837,0.28032882,34961.118470,Strong Democrat,Fair,Good,Good,Good,Very good,Completely,Rarely,Moderate,3,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Sometimes,Very often,Fairly often,Almost never,Sometimes,Sometimes,Sometimes,More or less satisfied,Stayed the same,Below average,Somewhat agree,About the same,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,,No,No,No,Yes,Yes,No,Yes,,,,,,Yes,No,Yes,Yes,No,No,Often,None,Yes,Yes,Yes,"Yes, I receive full pay but do not have to take leave",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,Provider decided,,Yes,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Disagree,24JUN20:16:49:13,25JUN20:16:32:32,14,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Never married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,Not Hotspot
838,0.44477671,55470.185080,Moderate Democrat,Very good,Good,Very good,Very good,Very good,Completely,Sometimes,Mild,1,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Almost never,Very often,Fairly often,Almost never,Rarely,Sometimes,Rarely,More or less satisfied,Stayed the same,Average,Somewhat disagree,Somewhat worse,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,No,No,Often,None,No,No,No,SKIPPED ON WEB,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,,,,Both,Both,,,,,Provider decided,Provider decided,Provider decided,Yes,Yes,No,Yes,No,No,No,Strongly agree,Strongly agree,Strongly agree,Disagree,23JUN20:17:04:26,23JUN20:17:19:19,17,Web Interview,English,Desktop,Female,60+,75+,Some college,Married,Not working - retired,Northeast,New England,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Hotspot
839,0.90202701,112496.01000,Don't Lean/Independent/None,Good,Fair,Fair,Fair,Fair,A little,Often,Severe,5,No,No,No,No,No,No,No,No,No,No,Fairly often,Fairly often,Fairly often,Fairly often,Very often,Very often,Very often,Not at all satisfied,Stayed the same,Average,Strongly disagree,No children,Not too happy,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Rarely,Only a few,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,22JUN20:19:34:14,22JUN20:20:00:23,27,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,Not Hotspot
841,0.51567368,64312.077550,Moderate Republican,Good,Good,Very good,Fair,Good,Moderately,Sometimes,Moderate,2,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Rarely,Not at all satisfied,Stayed the same,Far below average,Somewhat agree,Somewhat better,Pretty happy,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,,Yes,,No,Yes,Yes,,Yes,,Yes,,,,,No,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,Provider decided,,Not sure,Yes,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Strongly agree,22JUN20:15:54:25,22JUN20:16:07:07,13,Web Interview,English,Desktop,Male,45-59,55-64,BA or above,Married,Working - as a paid employee,West,Pacific,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,0,0,1,4,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,Hotspot
845,0.93611053,116746.72560,Lean Republican,Good,Good,Fair,Good,Good,Moderately,Sometimes,Mild,5,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Almost never,Sometimes,Never,Sometimes,Sometimes,Not at all satisfied,Worse,Below average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,Yes,,,Yes,,Yes,,,,,,,,No,Yes,Yes,No,No,Rarely,Only a few,No,No,Yes,"No, I receive no pay",No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,I decided,,,I decided,,,,,Yes,Yes,No,Yes,Yes,No,Yes,Agree,Strongly agree,Neither agree nor disagree,Agree,23JUN20:08:20:37,23JUN20:08:34:02,14,Web Interview,English,Smartphone,Male,30-44,25-34,BA or above,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,1,1,0,4,"$20,000 to under $30,000",Bachelors degree or more,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,Not Hotspot
846,1.16843592,145721.11130,Lean Democrat,Very good,Good,Good,Good,Good,Mostly,Sometimes,Mild,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Sometimes,Fairly often,Sometimes,Sometimes,Rarely,Rarely,Rarely,More or less satisfied,Stayed the same,Average,Somewhat agree,Somewhat worse,Pretty happy,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,No,No,,Yes,Yes,,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Most of the time,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,28JUN20:20:59:22,28JUN20:21:10:33,11,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",4,0,0,0,0,1,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,Hispanic,40 to 59,Not Hotspot
