CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
797,0,55942,Strong Democrat,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Never,None,0 - No pain,Yes,No,Yes,No,Yes,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,Satisfied,Better,Far above average,Strongly agree,Much better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Occasionally,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,I decided,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:17:37:12,22JUL20:17:42:09,5,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Married,Working - self-employed,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,Cellphone only,4,0,0,2,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,Other,30 to 39,0
1160,0,55220,Moderate Republican,Very good,Very good,Very good,Very good,Very good,Completely,Always,None,6,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Very often,Very often,Not at all satisfied,Worse,Average,Neither agree nor disagree,About the same,Not too happy,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,No,,,,,,,,,,,,,No,No,No,No,No,Occasionally,None,No,Yes,Yes,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:16:18:40,22JUL20:16:28:19,10,Web Interview,English,Desktop,Male,30-44,25-34,BA or above,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$40,000 to under $50,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,Hispanic,30 to 39,0
2108,1,161925,Lean Republican,Very good,Good,Very good,Good,Very good,Moderately,Never,Mild,1,Yes,No,No,No,Yes,No,No,No,Yes,No,Never,Very often,Very often,Never,Never,Never,Never,Satisfied,Stayed the same,Above average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,Yes,No,No,No,Occasionally,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Disagree,Agree,Strongly disagree,Strongly disagree,26JUL20:20:40:30,29JUL20:21:26:13,14,Web Interview,English,Desktop,Female,60+,65-74,Some college,Married,Not working - retired,South,South Atlantic,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,1,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,0
1930,0,33122,Lean Republican,Excellent,Very good,Very good,Very good,Very good,Completely,Often,Mild,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Almost never,Fairly often,Sometimes,Rarely,Often,Often,Satisfied,Better,Above average,Somewhat agree,Somewhat better,Very happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,No,Yes,No,Yes,Yes,No,Yes,Often,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Agree,Neither agree nor disagree,Disagree,26JUL20:13:03:23,01AUG20:14:30:23,10,Web Interview,English,Desktop,Female,30-44,25-34,BA or above,Married,Not working - other,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,2,0,0,3,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
3108,0,58641,Lean Democrat,Very good,Very good,Very good,Good,Good,Completely,Sometimes,Moderate,0 - No pain,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Often,Often,Satisfied,Stayed the same,Average,Neither agree nor disagree,Much worse,Pretty happy,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,,,No,,Yes,No,No,Yes,,No,,,,,No,No,Yes,No,No,Most of the time,None,No,No,Yes,"No, I receive no pay",Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,22JUL20:19:43:26,22JUL20:19:52:26,9,Web Interview,English,Smartphone,Male,30-44,35-44,BA or above,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$30,000 to under $40,000",Bachelors degree or more,"Less than $50,000",Employed,Married/co-habitating,Hispanic,30 to 39,0
1481,2,233675,Strong Republican,Very good,Very good,Very good,Very good,Very good,Mostly,Never,None,1,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Almost never,Very often,Fairly often,Never,Never,Never,Never,Satisfied,Stayed the same,Below average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,Both,,,,,,,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Agree,22JUL20:21:31:33,22JUL20:21:52:33,21,Web Interview,English,Smartphone,Female,60+,65-74,No HS diploma,Married,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$40,000 to under $50,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,0
2995,0,35571,Moderate Democrat,Good,Good,Good,Fair,Fair,Completely,Sometimes,Moderate,3,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Almost never,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Not at all satisfied,Better,Average,Neither agree nor disagree,About the same,Not too happy,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,,,Yes,Yes,No,Yes,Yes,No,Yes,,,,,No,Yes,No,No,Yes,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,28JUL20:17:07:15,28JUL20:17:15:10,8,Web Interview,English,Desktop,Male,30-44,35-44,Some college,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,4,0,2,0,0,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
2770,1,67038,Lean Republican,Good,Fair,Very good,Good,Good,A little,Rarely,Severe,7,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Not at all satisfied,Stayed the same,Far below average,Somewhat disagree,No children,Pretty happy,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,,,,,,Yes,Yes,,Yes,,,,Yes,,,Yes,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,Agree,Strongly agree,Agree,Strongly agree,22JUL20:15:49:25,22JUL20:16:00:40,12,Web Interview,English,Desktop,Male,45-59,45-54,Some college,Never married,Not working - disabled,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",1,0,0,0,0,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Not married,Other,40 to 59,0
2759,1,66164,Lean Republican,Very good,Good,Excellent,Good,Very good,Completely,Never,Mild,2,No,No,No,No,No,Yes,No,No,No,No,Never,Very often,Sometimes,Never,Sometimes,Rarely,Sometimes,Satisfied,Better,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Rarely,None,No,No,Yes,"Yes, I use paid leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Agree,Disagree,Agree,22JUL20:15:38:09,22JUL20:15:43:11,5,Web Interview,English,Desktop,Male,30-44,35-44,BA or above,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Not married,"White, non-Hispanic",30 to 39,0
2847,1,111129,Moderate Republican,Very good,Good,Good,Fair,Very good,Completely,Rarely,None,1,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Often,Sometimes,Satisfied,Better,Far above average,Neither agree nor disagree,About the same,Pretty happy,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,,,,,No,No,No,,,,No,,,,,Yes,No,Yes,No,No,Often,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Strongly agree,Agree,Strongly agree,23JUL20:11:05:10,23JUL20:11:20:43,18,Web Interview,English,Desktop,Male,60+,75+,BA or above,Married,Working - self-employed,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,1,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"African American, non-Hispanic",65 or older,0
1804,1,183107,Moderate Republican,Very good,Very good,Very good,Very good,Good,Completely,Never,Mild,0 - No pain,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Very often,Very often,Very often,Never,Rarely,Never,Never,More or less satisfied,Better,Above average,Strongly agree,Somewhat better,Pretty happy,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,,,No,,No,No,,,,,No,,,,,No,No,No,No,No,Rarely,None,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Disagree,Disagree,Disagree,Disagree,22JUL20:16:31:59,22JUL20:16:37:36,6,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Married,Working - as a paid employee,South,South Atlantic,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,0,1,0,2,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
287,1,65024,Strong Republican,Good,Good,Very good,Fair,Fair,Completely,Rarely,Moderate,1,No,No,No,No,Yes,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Not at all satisfied,Better,Below average,Neither agree nor disagree,No children,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Rarely,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:19:04:25,22JUL20:19:21:07,17,Web Interview,English,Smartphone,Male,45-59,55-64,Some college,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
1055,1,77792,Lean Republican,Very good,Good,Very good,Good,Good,Completely,Rarely,Mild,4,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Almost never,Very often,Fairly often,Never,Sometimes,Sometimes,Rarely,Satisfied,Better,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,23JUL20:08:31:17,23JUL20:08:47:43,17,Web Interview,English,Desktop,Male,60+,65-74,Some college,Divorced,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,1,0,0,0,0,1,"$40,000 to under $50,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,0
2053,1,127516,Strong Democrat,Very good,Very good,Very good,Very good,Very good,Completely,Never,None,0 - No pain,No,No,No,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Very often,Never,Never,Never,Never,More or less satisfied,Stayed the same,Above average,Strongly agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,No,No,Often,Only a few,Yes,No,No,"No, I receive no pay",No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,I decided,,,,,I decided,,I decided,I decided,,I decided,I decided,Yes,No,No,No,Yes,No,No,Strongly agree,Strongly agree,Strongly agree,Agree,22JUL20:17:23:44,22JUL20:17:36:51,13,Web Interview,English,Smartphone,Female,60+,65-74,Some college,Widowed,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",1,0,0,0,0,1,"$30,000 to under $40,000",Some college,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",65 or older,0
2260,1,116975,Lean Republican,Good,Good,Good,Good,Very good,Completely,Sometimes,Mild,3,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Almost never,Fairly often,Fairly often,Sometimes,Rarely,Rarely,Sometimes,Not at all satisfied,Better,Below average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,,,Yes,No,No,Yes,Yes,,,Yes,,,No,No,Yes,No,No,No,No,No,Rarely,Some,No,No,No,"Yes, I receive full pay but do not have to take leave",Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,22JUL20:15:35:03,22JUL20:15:44:54,10,Web Interview,English,Smartphone,Female,30-44,35-44,Some college,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A mobile home or trailer,"Have a landline, but mostly use cellphone",5,0,0,0,2,3,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
1260,0,42299,Moderate Republican,Good,Good,Good,Good,Good,Completely,Rarely,Moderate,1,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Never,Very often,Very often,Never,Never,Rarely,Never,More or less satisfied,Stayed the same,Average,Somewhat agree,About the same,Pretty happy,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,,,Yes,No,,Yes,,,Yes,,,,,,,No,No,No,No,No,Often,Some,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Disagree,Agree,Disagree,24JUL20:10:55:03,24JUL20:20:22:46,14,Web Interview,English,Desktop,Male,60+,55-64,Some college,Divorced,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",60 to 64,0
2318,1,132859,Don't Lean/Independent/None,Good,Good,Very good,Very good,Good,Completely,Rarely,Mild,1,Yes,No,No,No,No,Yes,No,No,Yes,No,Fairly often,Fairly often,Fairly often,Sometimes,Never,Rarely,Rarely,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,,No,,No,,,,,,,,,,,No,No,Yes,No,No,Rarely,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:16:55:33,22JUL20:17:04:14,9,Web Interview,English,Smartphone,Female,18-29,25-34,HS graduate or equivalent,Living with partner,Not working - other,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",6,0,3,0,1,6,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",18 to 29,0
3072,1,115780,Strong Republican,Excellent,Very good,Excellent,Very good,Excellent,Completely,Rarely,None,1,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Never,Very often,Very often,Never,Rarely,Sometimes,Rarely,More or less satisfied,Stayed the same,Average,Strongly agree,Somewhat better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,Rarely,None,No,No,No,"No, I receive no pay",Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,Provider decided,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Agree,Neither agree nor disagree,24JUL20:13:55:17,26JUL20:19:14:26,9,Web Interview,English,Desktop,Female,45-59,45-54,BA or above,Married,Working - self-employed,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,4,0,0,2,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
3539,1,71996,Don't Lean/Independent/None,Good,Good,Good,Good,Fair,Completely,Sometimes,Moderate,0 - No pain,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Almost never,Fairly often,Fairly often,Sometimes,Never,Never,Never,More or less satisfied,Worse,Average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,,,No,No,,No,,,Yes,,,,,,,No,No,No,No,No,Occasionally,None,No,No,Yes,"Yes, I receive partial pay",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,I decided,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Strongly agree,22JUL20:15:39:02,22JUL20:15:49:36,11,Web Interview,English,Smartphone,Female,18-29,25-34,Some college,Living with partner,Not working - looking for work,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,Other,18 to 29,0
